Ilce,OdaSayisi, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati
Merkezefendi,5,150,Orta Kat,5,Merkezi,9,Uygun değil,Eşyalı Değil,2,İkinci El,Evet,4000000
Merkezefendi,4,140,Alt Kat,22,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1900000
Merkezefendi,4,180,Alt Kat,13,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3300000
Merkezefendi,4,150,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2795000
Merkezefendi,2,50,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı,1,Sıfır,Bilinmiyor,1450000
Merkezefendi,3,105,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000
Merkezefendi,3,58,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1825000
Merkezefendi,4,135,Alt Kat,10,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,2800000
Merkezefendi,2,50,Alt Kat,0,Kombi,2,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,1275000
Merkezefendi,4,135,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3600000
Merkezefendi,4,130,Alt Kat,8,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2300000
Merkezefendi,4,110,Alt Kat,31,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2050000
Merkezefendi,4,129,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3250000
Merkezefendi,4,160,Alt Kat,18,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,4599000
Merkezefendi,4,65,Alt Kat,5,Kombi,3,Uygun,Eşyalı,2,İkinci El,Evet,1650000
Merkezefendi,3,105,Alt Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1400000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,8,Uygun,Eşyalı Değil,1,Sıfır,Hayır,5500000
Merkezefendi,3,120,Alt Kat,8,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2360000
Merkezefendi,3,85,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1650000
Merkezefendi,4,120,Alt Kat,30,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1300000
Merkezefendi,4,170,Orta Kat,7,Kombi,9,Uygun,Eşyalı Değil,2,İkinci El,Evet,4800000
Merkezefendi,3,110,Alt Kat,25,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2200000
Merkezefendi,2,55,Alt Kat,20,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1100000
Merkezefendi,3,95,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2350000
Merkezefendi,4,140,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2650000
Merkezefendi,4,140,Orta Kat,16,Yerden Isıtma,8,Uygun,Eşyalı Değil,2,İkinci El,Hayır,3495000
Merkezefendi,5,200,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6000000
Merkezefendi,3,120,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2700000
Merkezefendi,3,135,Orta Kat,30,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Evet,1600000
Merkezefendi,4,180,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000
Merkezefendi,8,395,Orta Kat,7,Kombi,14,Uygun,Eşyalı Değil,5,İkinci El,Evet,19950000
Merkezefendi,3,90,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000
Merkezefendi,3,125,Alt Kat,28,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1699000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,4650000
Merkezefendi,2,50,Alt Kat,5,Kombi,2,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1250000
Merkezefendi,4,130,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000
Merkezefendi,5,170,Alt Kat,0,Yerden Isıtma,4,Uygun,Bilinmiyor,2,Sıfır,Evet,4950000
Merkezefendi,4,155,Alt Kat,1,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5250000
Merkezefendi,3,100,Alt Kat,3,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2500000
Merkezefendi,2,50,Alt Kat,0,Kombi,3,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,1350000
Merkezefendi,4,135,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,4800000
Merkezefendi,3,90,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2200000
Merkezefendi,4,149,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,4300000
Merkezefendi,4,140,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3500000
Merkezefendi,3,95,Alt Kat,11,Kombi,5,Uygun,Bilinmiyor,1,İkinci El,Evet,2450000
Merkezefendi,3,105,Alt Kat,15,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000
Merkezefendi,4,120,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3200000
Merkezefendi,3,100,Alt Kat,0,Kombi,2,Uygun,Eşyalı,2,Sıfır,Hayır,1795000
Merkezefendi,4,180,Alt Kat,13,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3300000
Merkezefendi,5,185,Alt Kat,15,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,3750000
Merkezefendi,3,120,Orta Kat,3,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3099000
Merkezefendi,3,100,Alt Kat,2,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,2200000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2750000
Merkezefendi,4,100,Alt Kat,36,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1100000
Merkezefendi,4,135,Orta Kat,7,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,2750000
Merkezefendi,5,145,Orta Kat,40,Kombi,8,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1750000
Merkezefendi,4,155,Alt Kat,1,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4475000
Merkezefendi,2,40,Alt Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,765000
Merkezefendi,4,145,Alt Kat,4,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2800000
Merkezefendi,5,70,Alt Kat,30,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1333000
Merkezefendi,4,145,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2800000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000
Merkezefendi,4,150,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2799000
Merkezefendi,5,170,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4900000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,4,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,2450000
Merkezefendi,4,135,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3200000
Merkezefendi,2,45,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı,1,Sıfır,Bilinmiyor,1345000
Merkezefendi,2,50,Alt Kat,3,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Hayır,1300000
Merkezefendi,4,160,Alt Kat,10,Kat Kaloriferi,4,Uygun,Bilinmiyor,1,İkinci El,Evet,3100000
Merkezefendi,3,100,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000
Merkezefendi,4,135,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3200000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3250000
Merkezefendi,4,135,Alt Kat,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,2500000
Merkezefendi,4,125,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4000000
Merkezefendi,3,95,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,3,90,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000
Merkezefendi,3,125,Alt Kat,5,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1750000
Merkezefendi,4,170,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3300000
Merkezefendi,4,145,Orta Kat,30,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1650000
Merkezefendi,7,350,Orta Kat,11,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,9000000
Merkezefendi,4,110,Alt Kat,7,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,2750000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,2850000
Merkezefendi,3,110,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3300000
Merkezefendi,5,140,Alt Kat,3,Kombi,3,Uygun değil,Eşyalı Değil,2,Sıfır,Evet,2500000
Merkezefendi,4,150,Alt Kat,18,Kombi,5,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,4599000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2900000
Merkezefendi,3,90,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000
Merkezefendi,5,160,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6250000
Merkezefendi,4,144,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,2995000
Merkezefendi,3,100,Alt Kat,3,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2050000
Merkezefendi,4,140,Alt Kat,1,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,4,150,Alt Kat,20,Kombi,3,Uygun,Bilinmiyor,1,İkinci El,Evet,2800000
Merkezefendi,3,120,Üst Kat,25,Kombi,5,Uygun değil,Eşyalı Değil,1,İkinci El,Bilinmiyor,2100000
Merkezefendi,4,160,Orta Kat,5,Kombi,15,Uygun,Eşyalı Değil,2,İkinci El,Evet,3285000
Merkezefendi,3,100,Orta Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,2100000
Merkezefendi,3,95,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1899000
Merkezefendi,4,120,Orta Kat,16,Kombi,8,Uygun,Eşyalı Değil,1,İkinci El,Evet,2900000
Merkezefendi,4,165,Orta Kat,8,Kombi,9,Uygun,Eşyalı Değil,2,İkinci El,Hayır,4250000
Merkezefendi,4,135,Üst Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3575000
Merkezefendi,5,160,Alt Kat,4,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,İkinci El,Evet,3400000
Merkezefendi,4,155,Alt Kat,8,Merkezi,9,Uygun,Eşyalı Değil,2,İkinci El,Hayır,5875000
Merkezefendi,4,135,Alt Kat,15,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,4250000
Merkezefendi,5,205,Orta Kat,0,Yerden Isıtma,9,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6390000
Merkezefendi,3,110,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000
Merkezefendi,5,190,Alt Kat,0,Yerden Isıtma,4,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,8500000
Merkezefendi,4,120,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4000000
Merkezefendi,3,105,Alt Kat,4,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2000000
Merkezefendi,3,110,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,2,50,Alt Kat,0,Kombi,3,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,1350000
Merkezefendi,3,115,Alt Kat,5,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,2750000
Merkezefendi,3,140,Alt Kat,22,Merkezi,6,Bilinmiyor,Eşyalı Değil,1,İkinci El,Hayır,1725000
Merkezefendi,3,115,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2250000
Merkezefendi,2,50,Alt Kat,5,Kombi,2,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1250000
Merkezefendi,4,150,Alt Kat,20,Merkezi,4,Uygun,Eşyalı Değil,2,İkinci El,Hayır,3500000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2600000
Merkezefendi,4,145,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000
Merkezefendi,3,115,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2550000
Merkezefendi,4,130,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3600000
Merkezefendi,6,320,Üst Kat,10,Yerden Isıtma,5,Uygun,Eşyalı Değil,3,İkinci El,Hayır,8750000
Merkezefendi,4,150,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6200000
Merkezefendi,3,110,Orta Kat,30,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1275000
Merkezefendi,3,100,Alt Kat,5,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2525000
Merkezefendi,5,140,Alt Kat,14,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1720000
Merkezefendi,4,145,Orta Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,4500000
Merkezefendi,3,95,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000
Merkezefendi,5,150,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4850000
Merkezefendi,4,120,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3050000
Merkezefendi,3,65,Alt Kat,6,Kombi,6,Uygun,Eşyalı,1,Sıfır,Evet,1949000
Merkezefendi,3,120,Orta Kat,25,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3400000
Merkezefendi,3,115,Üst Kat,31,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1600000
Merkezefendi,3,95,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000
Merkezefendi,4,155,Orta Kat,12,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,4500000
Merkezefendi,3,90,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2050000
Merkezefendi,5,216,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Hayır,6500000
Merkezefendi,4,130,Alt Kat,25,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1900000
Merkezefendi,3,100,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2450000
Merkezefendi,4,137,Alt Kat,1,Yerden Isıtma,5,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,4750000
Merkezefendi,4,120,Orta Kat,30,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2600000
Merkezefendi,3,115,Alt Kat,25,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Evet,1795000
Merkezefendi,4,120,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,2650000
Merkezefendi,4,145,Orta Kat,3,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3500000
Merkezefendi,4,150,Üst Kat,31,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Evet,3150000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3500000
Merkezefendi,4,100,Alt Kat,5,Kombi,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2750000
Merkezefendi,3,115,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000
Merkezefendi,3,120,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı,2,Sıfır,Evet,2750000
Merkezefendi,2,55,Alt Kat,5,Kombi,2,Uygun değil,Eşyalı,1,Sıfır,Bilinmiyor,1350000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1950000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2400000
Merkezefendi,5,140,Alt Kat,12,Kombi,4,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,2599000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000
Merkezefendi,4,160,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,5250000
Merkezefendi,6,300,Üst Kat,15,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,8750000
Merkezefendi,4,140,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000
Merkezefendi,4,125,Alt Kat,0,Kat Kaloriferi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3150000
Merkezefendi,3,120,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3000000
Merkezefendi,4,110,Orta Kat,22,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2400000
Merkezefendi,2,45,Alt Kat,5,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1440000
Merkezefendi,4,135,Üst Kat,25,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2500000
Merkezefendi,4,155,Orta Kat,16,Merkezi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,4450000
Merkezefendi,4,145,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3150000
Merkezefendi,2,50,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1475000
Merkezefendi,5,200,Orta Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,7000000
Merkezefendi,3,90,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1800000
Merkezefendi,3,90,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,2500000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2650000
Merkezefendi,4,120,Alt Kat,27,Kat Kaloriferi,7,Bilinmiyor,Bilinmiyor,1,İkinci El,Bilinmiyor,1800000
Merkezefendi,2,40,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1370000
Merkezefendi,4,157,Alt Kat,20,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2800000
Merkezefendi,2,40,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1500000
Merkezefendi,3,50,Alt Kat,6,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,985000
Merkezefendi,3,115,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000
Merkezefendi,4,150,Orta Kat,27,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Evet,2149000
Merkezefendi,4,120,Alt Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2850000
Merkezefendi,4,130,Orta Kat,20,Kombi,5,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,2175000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3250000
Merkezefendi,2,55,Alt Kat,3,Yerden Isıtma,5,Uygun,Eşyalı,1,Sıfır,Evet,1250000
Merkezefendi,4,135,Alt Kat,0,Yerden Isıtma,5,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,3450000
Merkezefendi,3,110,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3200000
Merkezefendi,3,125,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2550000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000
Merkezefendi,4,135,Orta Kat,28,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1779000
Merkezefendi,4,155,Orta Kat,16,Merkezi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,4450000
Merkezefendi,5,185,Üst Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,5000000
Merkezefendi,5,185,Alt Kat,2,Kombi,4,Uygun,Eşyalı Değil,3,İkinci El,Hayır,6880000
Merkezefendi,4,125,Alt Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000
Merkezefendi,4,110,Alt Kat,7,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1899000
Merkezefendi,4,170,Orta Kat,3,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000
Merkezefendi,3,110,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000
Merkezefendi,3,60,Alt Kat,0,Yerden Isıtma,2,Uygun,Eşyalı,2,Sıfır,Bilinmiyor,1750000
Merkezefendi,4,140,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3250000
Merkezefendi,2,40,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1600000
Merkezefendi,4,175,Alt Kat,5,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Hayır,4200000
Merkezefendi,2,35,Alt Kat,0,Kombi,3,Uygun,Eşyalı,1,İkinci El,Evet,1600000
Merkezefendi,2,45,Orta Kat,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Evet,1600000
Merkezefendi,4,125,Alt Kat,0,Kombi,2,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,3350000
Merkezefendi,3,110,Alt Kat,3,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,3100000
Merkezefendi,4,140,Alt Kat,12,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2750000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1880000
Merkezefendi,3,115,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2890000
Merkezefendi,4,160,Alt Kat,11,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,3675000
Merkezefendi,5,230,Orta Kat,9,Merkezi,11,Uygun,Eşyalı Değil,2,İkinci El,Evet,9650000
Merkezefendi,5,175,Orta Kat,0,Yerden Isıtma,8,Uygun değil,Eşyalı Değil,2,Sıfır,Evet,7200000
Merkezefendi,4,155,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2900000
Merkezefendi,3,100,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1890000
Merkezefendi,4,140,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000
Merkezefendi,4,155,Alt Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3000000
Merkezefendi,4,160,Alt Kat,25,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2260000
Merkezefendi,4,145,Alt Kat,13,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3100000
Merkezefendi,3,90,Orta Kat,10,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1695000
Merkezefendi,4,140,Alt Kat,27,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2500000
Merkezefendi,4,190,Alt Kat,13,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2170000
Merkezefendi,7,250,Alt Kat,16,Kombi,4,Uygun,Eşyalı,2,İkinci El,Evet,3600000
Merkezefendi,4,185,Orta Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000
Merkezefendi,4,120,Alt Kat,3,Yerden Isıtma,2,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2990000
Merkezefendi,3,100,Alt Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3100000
Merkezefendi,4,135,Orta Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3750000
Merkezefendi,4,155,Alt Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3850000
Merkezefendi,3,100,Alt Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2445000
Merkezefendi,4,130,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3350000
Merkezefendi,3,100,Alt Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2750000
Merkezefendi,3,110,Alt Kat,20,Kombi,4,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,1349000
Merkezefendi,2,55,Alt Kat,5,Kombi,4,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1290000
